product_id,product_name,barcode,barcode_2,barcode_3,barcode_4,barcode_5,supplier,supplier_id,category,category_id,subcategory,subcategory_id
8132427,JACTANS TATTOOS TEMPORALES TELARAÑA,7798327348457,,,,,JACTANS COSMETICA,768,Cosmetica,9,Facial,1
8136840,JACTANS TINTA PARA LABIOS Y MEJILLAS CHERRY,7798435050396,,,,,JACTANS COSMETICA,768,Cosmetica,9,Facial,1
8136841,JACTANS TINTA PARA LABIOS Y MEJILLAS FRESA,7798435050402,,,,,JACTANS COSMETICA,768,Cosmetica,9,Facial,1
8136842,JACTANS TINTA PARA LABIOS Y MEJILLAS MORA,7798435050419,,,,,JACTANS COSMETICA,768,Cosmetica,9,Facial,1
8127564,JACTANS TONICO FACIAL HUMECTANTE VEGAN X 100 ML,7798327349843,,,,,JACTANS COSMETICA,768,Cosmetica,9,Facial,1
8027929,JACTANS TRAT CAPILAR AUX CAPILAR EXPEN X24 SACHET,7798214895149,,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8027928,JACTANS TRAT CAPILAR BOTTOX EXPEN X24 SACHET,7798214895132,,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8040582,JACTANS TRAT CAPILAR CRISTALES LIQ Y OLEO LINO X24 SACHET,7798327342035,,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8027932,JACTANS TRAT CAPILAR KERATINA EXPEN X24 SACHET,7798214895170,,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8040585,JACTANS TRAT CAPILAR KERATINA Y VIT E X24 SACHET,7798327342028,,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8029026,JACTANS TRAT CAPILAR LISOS X 24 SACHET,7798214897235,,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8040583,JACTANS TRAT CAPILAR MORINGA EXPRES X24 SACHET,7798327342004,,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8029027,JACTANS TRAT CAPILAR RULOS X 24 SACHET,7798214897723,7798214897242,,,,JACTANS COSMETICA,768,Cuidado del Cabello,1,Tratamientos Capilares,3
8121176,JACTANS VOLUMINIZADOR DE LABIOS E HIDRAT C/AC HIALUR,7798327346620,,,,,JACTANS COSMETICA,768,Cosmetica,9,Facial,1
8127349,JAGUAR CLASSIC CHROMITE P/H X 100 VAP,7640171190518,,,,,CDIMEX LUXE,1189,Fragancias,12,Importadas,1
8013262,JAGUAR CLASSIC P/H X 100 VAP,3562700373084,,,,,CDIMEX LUXE,1189,Fragancias,12,Importadas,1
8110468,JAZMIN PRINCESA PERF CORONA X 50 ML,7798214894371,,,,,JACTANS,943,Fragancias,12,Nacionales,2
8123616,JEANNE ARTHES PARIS AMORE MIO F/W EDP X 100ML,3430750412551,3430750033862,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8140338,JEANNE ARTHES PARIS AMORE MIO FORBIDDEN FRUIT F/W EDPX100,3430750792189,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Nacionales,2
8131339,JEANNE ARTHES PARIS AMORE MIO WHITE PEARL F/W EDP X 100ML,3430750412674,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8123612,JEANNE ARTHES PARIS AZUR BALCON MEDITERRANEEN F/W EDP X100ML,3430750528658,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8131335,JEANNE ARTHES PARIS AZUR VIREE EN MER F/W EDP X 100ML,3430750250955,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8140334,JEANNE ARTHES PARIS BALADE PARIS SHOPP PLAC VEND EDPX100,3430750204194,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8131337,JEANNE ARTHES PARIS BOUM CANDY LAND F/W EDP X 100ML,3430750420532,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8121743,JEANNE ARTHES PARIS BOUM F/W EDP X 100ML,3430750412858,3430750005067,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8121742,JEANNE ARTHES PARIS BOUM METAL P/H EDT X 100ML,3430750420679,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8140333,JEANNE ARTHES PARIS BOUM PINKCHELLA F/W EDP X 100ML,3430750186711,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8131336,JEANNE ARTHES PARIS BOUM SAVON F/W EDP X 100ML,3430750412988,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8121744,JEANNE ARTHES PARIS BOUM SPORT P/H EDT X 100ML,3430750420587,3430750040174,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8121745,JEANNE ARTHES PARIS BOUM VANILLE AND POMME F/W EDP X100ML,3430750412919,3430750035347,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8121746,JEANNE ARTHES PARIS CASSANDRA DARK BLOSSOM F/W EDP X100ML,3430750968614,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8121750,JEANNE ARTHES PARIS CASSANDRA ROSE BLANCHES F/W EDP X100ML,3430750042949,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8121748,JEANNE ARTHES PARIS CASSANDRA ROSE JAZMIN F/W EDP X100ML,3430750078597,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8140331,JEANNE ARTHES PARIS CASSANDRA ROSE VAINILLE EDP X 100ML,3430750181174,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8140335,JEANNE ARTHES PARIS COLLECT AZUR SABLE CHAUD F/W EDPX100,3430750204118,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Nacionales,2
8131334,JEANNE ARTHES PARIS MISS CASSANDRA F/W EDP X 100ML,3430750368483,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8131341,JEANNE ARTHES PARIS NIGHT CLUB P/H EDT X 100ML,3430750968584,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8140337,JEANNE ARTHES PARIS TARTELETTE CITRON EDP X 100ML,3430750681308,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8136557,JEANNE ARTHES SKIL BRUMA PERF CRUSH POTION X 250ML,3430750130790,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8136558,JEANNE ARTHES SKIL BRUMA PERF DANCING QUEEN X 250ML,3430750792707,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8136559,JEANNE ARTHES SKIL BRUMA PERF GOLDEN KISS X 250ML,3430750595506,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8136560,JEANNE ARTHES SKIL BRUMA PERF NIGHT FEVER X 250ML,3430750792769,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8136561,JEANNE ARTHES SKIL BRUMA PERF PARTY TIME X 250ML,3430750792660,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8136562,JEANNE ARTHES SKIL BRUMA PERF SWEET TEMPTATION X 250ML,3430750213837,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8131346,JEANNE EN PROVENCE ACQUA P/H EDT X 100ML,3430750039130,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8131345,JEANNE EN PROVENCE LAVANDE & VETIVER P/H EDT X 100ML,3430750034593,,,,,JULERIAQUE S.A.,1112,Fragancias,12,Importadas,1
8136917,JERGENS BODY BUTTER CITRICO DULCE TRIPLE MANTECA X 207ML,19100254176,,,,,GLAM DISTRIBUCIONES SRL,916,Cremas,11,Corporales,2
8136916,JERGENS BODY BUTTER LAVANDA TRIPLE MANTECA X 207ML,19100254169,,,,,GLAM DISTRIBUCIONES SRL,916,Cremas,11,Corporales,2
8136918,JERGENS BODY BUTTER ROSA TRIPLE MANTECA X 207ML,19100263628,,,,,GLAM DISTRIBUCIONES SRL,916,Cremas,11,Corporales,2
8136910,JERGENS CR CORPORAL COCO HIDRATANTE X 400ML,19100228207,,,,,GLAM DISTRIBUCIONES SRL,916,Cremas,11,Corporales,2
8136911,JERGENS CR CORPORAL MIEL NUTRITIVA X 400ML,19100246379,,,,,GLAM DISTRIBUCIONES SRL,916,Cremas,11,Corporales,2
8136913,JERGENS NATURAL GLOW CR AUTOBR HUMEC MEDIO A BRONC X 221ML,19100110625,,,,,GLAM DISTRIBUCIONES SRL,916,Bronceadores,18,Bronceadores,1
8136912,JERGENS NATURAL GLOW CR AUTOBR HUMEC REGUL A MEDIO X 221ML,19100068087,,,,,GLAM DISTRIBUCIONES SRL,916,Bronceadores,18,Bronceadores,1
8136915,JERGENS NATURAL GLOW CR AUTOBR REAF MEDIO A BRONC X 221ML,19100118386,,,,,GLAM DISTRIBUCIONES SRL,916,Bronceadores,18,Bronceadores,1
8136914,JERGENS NATURAL GLOW CR AUTOBR REAF REGUL A MEDIO X 221ML,19100118379,,,,,GLAM DISTRIBUCIONES SRL,916,Bronceadores,18,Bronceadores,1
8140285,JOHN FRIEDA AC BRILLIANT BRUNETTE CASTAÑO PROT COLOR X250,717226013102,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Acondicionador,2
8140287,JOHN FRIEDA AC EASE DREAM CURLS RULOS X250,717226271861,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Shampoo,1
8140289,JOHN FRIEDA AC FRIZZ EASE FLAWLESSLY STRAIGHT LACIOS X250,717226249143,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Acondicionador,2
8140293,JOHN FRIEDA AC FRIZZ EASE MIRACULOUS RECOVERY DAÑADO X250,717226208898,,,,,GLAM DISTRIBUCIONES SRL,916,Cosmetica,9,Manos y Uñas,2
8140291,JOHN FRIEDA AC SHERE BLONDE HIGHLIGHT RUBIO PR COLOR X250,717226505133,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Acondicionador,2
8140296,JOHN FRIEDA AC VIOLET CRUSH MATIZADOR X245,717226260360,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Acondicionador,2
8140284,JOHN FRIEDA SH BRILLIANT BRUNETTE CAB CAST PR COLOR X250,717226013041,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Shampoo,1
8140286,JOHN FRIEDA SH EASE DREAM CURLS RULOS X250,717226271854,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Shampoo,1
8140288,JOHN FRIEDA SH FRIZZ EASE FLAWLESSLY STRAIGHT LACIOS X250,717226249136,,,,,GLAM DISTRIBUCIONES SRL,916,Cosmetica,9,Facial,1
8140292,JOHN FRIEDA SH FRIZZ EASE MIRACULOUS RECOVERY DAÑADO X250,717226208881,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Shampoo,1
8140290,JOHN FRIEDA SH SHERE BLONDE HIGHLIGHT RUBIO PR COLOR X250,717226505119,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Shampoo,1
8140295,JOHN FRIEDA SH VIOLET CRUSH MATIZADOR X245,717226260353,,,,,GLAM DISTRIBUCIONES SRL,916,Cuidado del Cabello,1,Shampoo,1
8016966,JOHNSONS BABY AC FRAG PROLONG X200,7790010003209,7790010002455,7790010540339,7790010681650,7891010980092,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
8022814,JOHNSONS BABY AC GOTAS DE BRILLO X 200,7790010003216,7790010002462,7790010602006,7790010540193,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
8022815,JOHNSONS BABY AC GOTAS DE BRILLO X 400,7790010003223,7790010002479,7790010540216,7790010602013,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
8028074,JOHNSONS BABY AC HIDRAT INTENSA X 200,7790010003230,7891010580322,7790010002486,7790010540032,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
6039949,JOHNSONS BABY AC MANZANILLA X 200,7790010003247,7891010030476,7790010002493,7790010540247,7790010915427,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
6039950,JOHNSONS BABY AC MANZANILLA X 400,7790010003254,7790010002509,7790010540254,7790010570688,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
8024895,JOHNSONS BABY AC ORIGINAL X 200,7790010003261,7790010002516,7790010540223,7790010668514,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
8024894,JOHNSONS BABY AC ORIGINAL X 400,7790010003278,7790010002523,7790010668507,7790010540230,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
8115304,JOHNSONS BABY AC RULOS X 200,7790010003285,7790010002530,7790010540346,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Acondicionador,2
8143085,JOHNSONS BABY ACEITE HORA DE SUEÑO X 200ML,7891010506513,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Pañales,4,Oleo - Aceite,4
6030923,JOHNSONS BABY ACEITE PURO X 100,7790010002943,7790010959780,7790010007047,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Pañales,4,Oleo - Aceite,4
6030924,JOHNSONS BABY ACEITE PURO X 200,7790010002936,7790010007054,7790010959797,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Pañales,4,Oleo - Aceite,4
8141303,JOHNSONS BABY BAÑO LIQ ANTES DE DORMIR X200,7891010257903,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon Liquido,1
6533230,JOHNSONS BABY BAÑO LIQ CAB A LOS P/GLICERINA X200,7790010003193,7790010002448,7790010540063,7891010005757,7790010596299,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon Liquido,1
8141302,JOHNSONS BABY BAÑO LIQ MANZANILLA X200,7891010257910,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon Liquido,1
8022083,JOHNSONS BABY BAÑO LIQ RECIEN NACIDOS X 200,7891010255145,7891010579296,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon Liquido,1
8139420,JOHNSONS BABY BAÑO LIQ REFILL GLICERINA X 180ML,7891010257392,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon Liquido,1
6030925,JOHNSONS BABY COL FRESCA C X 100,7790010002929,7790010963497,7790010684224,7790010007030,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Fragancias,12,Nacionales,2
6030926,JOHNSONS BABY COL FRESCA C X 200,7790010002912,7790010007344,7790010516723,7790010684231,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Fragancias,12,Nacionales,2
8022084,JOHNSONS BABY CR HIDRAT RECIEN NACIDOS X 200,7891010255220,7891010579272,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cremas,11,Corporales,2
8126923,JOHNSONS BABY CR HIDRATANTE X 200 ML,7891010255213,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cremas,11,Corporales,2
8026641,JOHNSONS BABY CR LIQ ANTES DE DORMIR X 200,7891010245382,7702031036746,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cremas,11,Corporales,2
8137217,JOHNSONS BABY DERMO PROTEC CR HIDRAT NUTRIT X 200,7891010255992,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cremas,11,Corporales,2
8137216,JOHNSONS BABY DERMO PROTEC JAB LIQ NUTRITIVO  X 200,7891010256005,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon Liquido,1
8009439,JOHNSONS BABY JAB D/SUEÑOS X 80,7891010781668,7891010617400,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon en Pastilla,2
8023196,JOHNSONS BABY JAB GLIC INGRED NAT X 80,7891010035976,7891010669843,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon en Pastilla,2
8009440,JOHNSONS BABY JAB ORIGINAL X 80,7891010032906,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Jabon de Tocador,7,Jabon en Pastilla,2
8030084,JOHNSONS BABY LOC ANTI-MOSQUITOS X 200,7891010919221,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Repelentes y Aromatizadores,15,Repelente,1
8139422,JOHNSONS BABY SH FRAG PROLONG REFILL X 180ML,7891010257385,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8019048,JOHNSONS BABY SH FRAG PROLONG X 400,7790010003308,7790010002554,7891010521448,7790010681643,7790010540278,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8016965,JOHNSONS BABY SH FRAG PROLONG X200,7790010003292,7790010002547,7790010681636,7790010540261,7891010980078,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8022811,JOHNSONS BABY SH GOTAS DE BRILLO X 200,7790010002950,7790010540094,7790010601962,7790010002561,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8022812,JOHNSONS BABY SH GOTAS DE BRILLO X 400,7790010002967,7790010002578,7790010540117,7790010601979,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8009481,JOHNSONS BABY SH HIDRAT INT X 200,7790010002974,7790010002585,7790010538923,7891010580278,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8116166,JOHNSONS BABY SH HIDRAT INT X 400,7790010002981,7790010540018,7790010002592,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
6039951,JOHNSONS BABY SH MANZANILLA X 200,7790010003063,7790010002387,7790010008877,7790010540162,7790010606073,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
6039952,JOHNSONS BABY SH MANZANILLA X 400,7790010003070,7790010002394,7790010915335,7790010891479,7790010570541,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
6309925,JOHNSONS BABY SH MANZANILLA X 750,7790010003087,7790010002400,7790010915342,7790010570558,7790010540186,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8139421,JOHNSONS BABY SH ORIGINAL REFILL X 180ML,7891010257378,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
6030930,JOHNSONS BABY SH ORIGINAL X 200,7790010003162,7790010570626,7790010581820,7790010002417,7790010606080,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
6030943,JOHNSONS BABY SH ORIGINAL X 400,7790010003179,7790010002424,7790010570633,7790010540148,7790010891448,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
6309926,JOHNSONS BABY SH ORIGINAL X 750,7790010003186,7790010002431,7790010891455,7790010915311,7790010540155,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8018894,JOHNSONS BABY SH RULOS DEFIN X200,7790010002998,7790010564328,7790010570565,7790010540315,7790010002608,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Shampoo,1
8022816,JOHNSONS BABY SPRAY GOTAS DE BRILLO X 200,7702031604143,,,,,KENVUE ARGENTINA S.A.(EX JOHNSON & JOHNSON),824,Cuidado del Cabello,1,Tratamientos Capilares,3
6301006,JOHNSONS BABY TALCO DUL SUEÑOS LAVAN X 200,7702031244622,7891010036478,7790010960090,,,GLAM DISTRIBUCIONES SRL,916,Talcos Y Polvos Pedicos,6,Talcos Corporales,1
8001392,JOHNSONS BABY TALCO ORIGINAL X 200,7702031244592,7891010032241,7790010009034,7790010960076,,GLAM DISTRIBUCIONES SRL,916,Talcos Y Polvos Pedicos,6,Talcos Corporales,1
8042088,JOHNSONS BABY TOALL DE LA CABEZA A LOS PIES X 44,7891010251024,,,,,GLAM DISTRIBUCIONES SRL,916,Pañales,4,Toallas Humedecidas- Bombachitas,3
8020632,JOHNSONS BABY TOALL HUM EXTRA CUIDADO X 48,7891010568757,,,,,GLAM DISTRIBUCIONES SRL,916,Pañales,4,Toallas Humedecidas- Bombachitas,3
8020951,JOHNSONS BABY TOALL HUM HORA DEL SUEÑO X 96,7891010589622,,,,,GLAM DISTRIBUCIONES SRL,916,Pañales,4,Toallas Humedecidas- Bombachitas,3
6301005,JOHNSONS BABY TOALL HUM HORA DEL SUEÑO X48 (REPUESTO),7891010568764,810508000415,,,,GLAM DISTRIBUCIONES SRL,916,Pañales,4,Toallas Humedecidas- Bombachitas,3
8020631,JOHNSONS BABY TOALL HUM REC NACIDO X 48,7891010568771,,,,,GLAM DISTRIBUCIONES SRL,916,Pañales,4,Toallas Humedecidas- Bombachitas,3
8039640,JOHNSONS BABY TOALL LIMPIEZA Y SUAVIDAD X 44,7891010247324,,,,,GLAM DISTRIBUCIONES SRL,916,Pañales,4,Toallas Humedecidas- Bombachitas,3
6535941,JOHNSONS COTONETES X 150 UNID,7891010032937,,,,,GLAM DISTRIBUCIONES SRL,916,Complementos de Farmacia,13,Hisopos,2
8135314,JOHNSONS COTONETES X 300 UNID,7891010047764,,,,,GLAM DISTRIBUCIONES SRL,916,Complementos de Farmacia,13,Hisopos,2
6030941,JOHNSONS COTONETES X 75 UNID,7891010560737,,,,,GLAM DISTRIBUCIONES SRL,916,Complementos de Farmacia,13,Hisopos,2
6530397,JOHNSONS HILO DENT EXPANSION PLUS X 50,7891010038892,,,,,GLAM DISTRIBUCIONES SRL,916,Higiene Oral,2,Cepillos & Hilos Dentales,3
8005306,JOHNSONS HILO DENT MENTA X 100 (ESSENCIAL),7891010501105,,,,,GLAM DISTRIBUCIONES SRL,916,Higiene Oral,2,Cepillos & Hilos Dentales,3
8124604,JOVENES TITANES BODY SPLASH X 65ML,7798327346767,,,,,JACTANS,943,Fragancias,12,Nacionales,2
8031391,JUEGO COMPLETO P/NEBUL SILFAB (CHICA Y GRANDE),7798028880904,,,,,SILVESTRIN FABRIS,760,Aparatos Eléctricos & Medición,24,Nebulizadores & Accesorios,3
8132563,JURASSIC PARK CEPILLO DESENREDANTE,7799031043089,,,,,CLANDESTINE S.R.L.,991,Varios,20,Varios,1
8132558,JURASSIC PARK CEPILLO EN CAJA,7799031042884,,,,,CLANDESTINE S.R.L.,991,Varios,20,Varios,1
9997344,JUST FOR MEN BYB NEGRO,7501080111455,7791080112136,,,,COMBE,174,,,,
9997347,JUST FOR MEN CASTAÑO,7791080112013,7501080111127,,,,COMBE,174,Cuidado del Cabello,1,Tinturas & Coloración,5
9991298,K W EMU X 130 ML,7798024330137,,,,,LAGOS,131,,,,
8117562,KARINA R BAÑO ESPUMA ALTA HUMECT X350,7798165916474,,,,,ESTETICA FRANCESA,981,Accesorios De Farmacia,17,Accesorios,1
8117554,KARINA R BAÑO ESPUMA CUIDADO INT X350,7798165916450,,,,,ESTETICA FRANCESA,981,Accesorios De Farmacia,17,Accesorios,1
8117558,KARINA R BAÑO ESPUMA NUTRI Y RELAJ X350,7798165916467,,,,,ESTETICA FRANCESA,981,Accesorios De Farmacia,17,Accesorios,1
8117561,KARINA R BODY CR ALTA HUMECT X350,7798165914982,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8037194,KARINA R BODY CR COLOR INTENSE X 150,7798165915507,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8037192,KARINA R BODY CR COLOR LIGHT X 150,7798165915347,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8037193,KARINA R BODY CR COLOR MEDIUM X 150,7798165915491,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8117553,KARINA R BODY CR CUIDADO INT X350,7798165914968,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8117557,KARINA R BODY CR NUTRI Y RELAJ X350,7798165914975,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8013489,KARINA R BODY MILK EXTRA LUMIN X 200,7798112028564,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8011642,KARINA R BODY MILK HIDRATANTE CORPORAL X 300,7798112026263,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8011643,KARINA R BODY MILK LECHE CORPORAL ALMENDRA X 300,7798112026270,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8011644,KARINA R BODY MILK NUTRITIVA X 300,7798112026294,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8011646,KARINA R BODY MILK REAFIRMANTE X 300,7798112026300,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8011645,KARINA R BODY MILK REGENERATIVA X 300,7798112026287,,,,,ESTETICA FRANCESA,981,Cremas,11,Corporales,2
8117563,KARINA R BODY SPLASH ALOE&GREEN APPLE X200,7798165916443,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8016274,KARINA R BODY SPLASH CITRIC SENSE X 200,7798158746231,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8010560,KARINA R BODY SPLASH CREME CARAMEL X 200,7798112022180,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8039980,KARINA R BODY SPLASH FROZEN AIR X 200,7798158746248,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8010561,KARINA R BODY SPLASH OCEAN FRESH X 200,7798112022234,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8117555,KARINA R BODY SPLASH ORANGE OIL X200,7798165916429,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8010558,KARINA R BODY SPLASH PASSION FRUIT X 200,7798112022203,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8010557,KARINA R BODY SPLASH PINK LOVE X 200,7798112022210,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8010556,KARINA R BODY SPLASH PURPLE RAIN X 200,7798112022227,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8117559,KARINA R BODY SPLASH RED FRUIT X200,7798165916436,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
8039982,KARINA R BODY SPLASH SECRET GARDEN X 200,7798165915224,,,,,ESTETICA FRANCESA,981,Fragancias,12,Nacionales,2
